Gene = AT4G23100
index = 890
Annotated 5SS: [ 571 1270 1591 1868 2038 2301 2489 2650 2803 3151 3367 3539 3726 3893
 4061 4335]
Annotated 3SS: [ 929 1439 1759 1944 2216 2419 2578 2733 3056 3276 3457 3632 3811 3990
 4148 5387]
SMsplice 5SS: [ 571 1270 1591 1868 2038 2301 2489 2650 2803 3182 3367 3539 3726 3893
 4061]
SMsplice 3SS: [ 929 1381 1759 1944 2216 2419 2578 2733 3056 3276 3457 3632 3811 3990
 4148]
Partition function (log Z): 64.70874985071096

Sorted 5' Splice Sites (High to Low Probability):
Position 2650: 0.9992288036504665
Position 4061: 0.9992120674729152
Position 3539: 0.9991584643166284
Position 3726: 0.9987680777542502
Position 2038: 0.99856862955545
Position 2301: 0.9975822516445944
Position 1868: 0.9956826236417078
Position 3367: 0.9825026269669819
Position 1270: 0.9717072767274233
Position 2489: 0.9610022485563545
Position 3893: 0.9607819975564373
Position 2803: 0.9568382999321301
Position 571: 0.9021265046803119
Position 1591: 0.7731002844639314
Position 3182: 0.6191529994306462
Position 4260: 0.375600926981249
Position 4280: 0.318679174578105
Position 4446: 0.18973919198365302
Position 1565: 0.16192841019509763
Position 3151: 0.133077301621926
Position 829: 0.10669916788150453
Position 3131: 0.09818809209452034
Position 4928: 0.07596196557721953
Position 4757: 0.042679346500155986
Position 3177: 0.041792752659750194
Position 4278: 0.03617801251583898
Position 3901: 0.03126519229709502
Position 1555: 0.030079699359225335
Position 195: 0.025349122693858306
Position 850: 0.02455174708872741
Position 1428: 0.022212624583286204
Position 619: 0.020651994056282603
Position 2857: 0.01828345586382536
Position 4600: 0.017777088551249213
Position 1077: 0.015411084413015735
Position 321: 0.01457035708632536
Position 4231: 0.012458148425028149
Position 4587: 0.012241304874546007
Position 1037: 0.010783595039985406
Position 1689: 0.009166829816389865
Position 2807: 0.008548470195248866
Position 4574: 0.007309567790465305
Position 1580: 0.006159015151461169
Position 4964: 0.005180292913077615
Position 128: 0.004696587641859263
Position 1275: 0.004636060509915901
Position 3897: 0.004526894434853248
Position 2848: 0.004334111715726892
Position 859: 0.0038440936005556324
Position 2472: 0.003829359914357649
Position 4859: 0.0037301268471899725
Position 1526: 0.00345327930612119
Position 1290: 0.0034186834835816917
Position 1661: 0.0029556125452094807
Position 2954: 0.00262694803377438
Position 173: 0.0025287378887771774
Position 4249: 0.0024144858518628186
Position 2815: 0.0023278168082960784
Position 4564: 0.0023249905623284437
Position 609: 0.002285192054371089
Position 4582: 0.002215127931922388
Position 1847: 0.0021155257511191114
Position 1445: 0.002112193067176398
Position 1313: 0.0019727900029251036
Position 1361: 0.0018884998971832009
Position 3193: 0.0017803029784520539
Position 4284: 0.001757470427006976
Position 4793: 0.001749997702239753
Position 2290: 0.001736316247313542
Position 4308: 0.0016791767356920217
Position 1317: 0.0012187067127956165
Position 774: 0.0011636845973679473
Position 4873: 0.001143639060747532
Position 1295: 0.001104144578470552
Position 816: 0.001081896479698752
Position 1032: 0.0009796578056711295
Position 2073: 0.0009331930797730094
Position 1052: 0.0009272104727868397
Position 1474: 0.0008636960252768803
Position 178: 0.000738308527923446
Position 4717: 0.0007332480847640626
Position 634: 0.0006959039915098302
Position 3066: 0.0006720212221794255
Position 306: 0.0006438155787480724
Position 1497: 0.0006172633151397929
Position 74: 0.0005830005438047355
Position 573: 0.0005751525087433503
Position 3311: 0.0005696928732710787
Position 2907: 0.0005664599146464929
Position 5098: 0.000565828413914582
Position 1791: 0.0005375780300694003
Position 4766: 0.0005189695695798384
Position 4951: 0.0005044802480687643
Position 1809: 0.0004995909386938674
Position 4051: 0.0004708420771894945
Position 3387: 0.0004620297294089421
Position 2295: 0.00045950615095651507
Position 779: 0.0004520356455532501
Position 124: 0.0004511878720056205
Position 3517: 0.0004458898536332813
Position 2461: 0.0004298022532754948
Position 2852: 0.0004119884231945693
Position 1137: 0.00039422214045226663
Position 4424: 0.0003914119079869983
Position 3096: 0.00038666245378221603
Position 5332: 0.00037573671640289615
